Tempo_s,Coppia_dx_Nm,RPM_dx,Potenza_dx_W
0.259,-2.21093163783539,-749.297394537345,173.483491783402
0.26,-2.21093163783539,-751.983419094422,174.105382267174
0.261,-2.21093163783539,-754.669369547177,174.727255593704
0.262,-2.21093163783539,-757.35524537631,175.349111642759
0.263,-2.21093163783539,-760.041046061701,175.970950293918
0.264,-2.21093163783539,-762.726771082405,176.592771426566
0.265,-2.21093163783539,-765.412419916647,177.214574919899
0.266,-2.21093163783539,-768.097992041822,177.836360652918
0.267,-2.21093163783539,-770.783486934486,178.458128504431
0.268,-2.21093163783539,-773.468904070354,179.079878353052
0.269,-2.21093163783539,-776.154242924297,179.701610077198
0.27,-2.21093163783539,-778.839502970336,180.32332355509
0.271,-2.21093163783539,-781.524683681637,180.945018664751
0.272,-2.21093163783539,-784.209784530511,181.566695284007
0.273,-2.21093163783539,-786.894804988405,182.188353290482
0.274,-2.21093163783539,-789.579744525902,182.809992561602
0.275,-2.21093163783539,-792.264602612714,183.43161297459
0.276,-2.21093163783539,-794.949378717677,184.053214406467
0.277,-2.21093163783539,-797.63407230875,184.674796734049
0.278,-2.21093163783539,-800.318682853009,185.29635983395
0.279,-2.21093163783539,-803.003209816643,185.917903582578
0.28,-2.21093163783539,-805.687652664948,186.539427856134
0.281,-2.21093163783539,-808.372010862326,187.160932530611
0.282,-2.21093163783539,-811.056283872279,187.782417481795
0.283,-2.21093163783539,-813.740471157402,188.403882585262
0.284,-2.21093163783539,-816.424572179385,189.025327716378
0.285,-2.21093163783539,-819.108586399002,189.646752750297
0.286,-2.21093163783539,-821.792513276111,190.26815756196
0.287,-2.21093163783539,-824.476352269648,190.889542026096
0.288,-2.21093163783539,-827.160102837622,191.510906017219
0.289,-2.2499656817934,-829.843764437113,195.52434826102
0.29,-2.2499656817934,-832.681093229762,196.192867911055
0.291,-2.2499656817934,-835.518326769079,196.861365117894
0.292,-2.2499656817934,-838.355464458918,197.529839741076
0.293,-2.2499656817934,-841.192505702075,198.198291639892
0.294,-2.2499656817934,-844.029449900287,198.866720673379
0.295,-2.2499656817934,-846.866296454227,199.535126700328
0.296,-2.2499656817934,-849.703044763491,200.203509579273
0.297,-2.2499656817934,-852.539694226605,200.871869168498
0.298,-2.2499656817934,-855.376244241006,201.54020532603
0.299,-2.2499656817934,-858.212694203048,202.20851790964
0.3,-2.2499656817934,-861.049043507991,202.876806776841
0.301,-2.2499656817934,-863.885291549995,203.545071784888
0.302,-2.2499656817934,-866.721437722119,204.213312790776
0.303,-2.2499656817934,-869.55748141631,204.881529651239
0.304,-2.2499656817934,-872.393422023401,205.549722222746
0.305,-2.2499656817934,-875.229258933106,206.217890361505
0.306,-2.2499656817934,-878.064991534011,206.886033923457
0.307,-2.2499656817934,-880.900619213573,207.554152764276
0.308,-2.2499656817934,-883.73614135811,208.222246739371
0.309,-2.2499656817934,-886.571557352798,208.890315703878
0.31,-2.2499656817934,-889.406866581665,209.558359512665
0.311,-2.2499656817934,-892.242068427586,210.226378020327
0.312,-2.2499656817934,-895.077162272276,210.894371081187
0.313,-2.2499656817934,-897.912147496285,211.562338549293
0.314,-2.2499656817934,-900.747023478992,212.230280278415
0.315,-2.2499656817934,-903.581789598599,212.898196122049
0.316,-2.2499656817934,-906.416445232127,213.566085933411
0.317,-2.2499656817934,-909.250989755409,214.233949565438
0.318,-2.2499656817934,-912.085422543084,214.901786870784
0.319,-2.2499656817934,-914.919742968591,215.569597701822
0.32,-2.2499656817934,-917.753950404164,216.237381910639
0.321,-2.2499656817934,-920.588044220826,216.90513934904
0.322,-2.2499656817934,-923.422023788383,217.57286986854
0.323,-2.2499656817934,-926.255888475418,218.240573320368
0.324,-2.2499656817934,-929.089637649286,218.908249555462
0.325,-2.2499656817934,-931.923270676106,219.57589842447
0.326,-2.2499656817934,-934.756786920757,220.243519777748
0.327,-2.2499656817934,-937.590185746871,220.911113465356
0.328,-2.2499656817934,-940.423466516829,221.578679337063
0.329,-2.2499656817934,-943.25662859175,222.246217242336
0.33,-2.2499656817934,-946.089671331493,222.91372703035
0.331,-2.2499656817934,-948.922594094642,223.581208549976
0.332,-2.2499656817934,-951.755396238508,224.248661649786
0.333,-2.2499656817934,-954.588077119114,224.91608617805
0.334,-2.2499656817934,-957.420636091201,225.583481982733
0.335,-2.2499656817934,-960.253072508208,226.250848911497
0.336,-2.2499656817934,-963.085385722277,226.918186811695
0.337,-2.2499656817934,-965.91757508424,227.585495530373
0.338,-2.2499656817934,-968.749639943618,228.252774914269
0.339,-2.2499656817934,-971.58157964861,228.920024809806
0.34,-2.2499656817934,-974.413393546089,229.587245063099
0.341,-2.2499656817934,-977.245080981595,230.254435519945
0.342,-2.2499656817934,-980.07664129933,230.92159602583
0.343,-2.2499656817934,-982.908073842151,231.588726425919
0.344,-2.2499656817934,-985.739377951562,232.25582656506
0.345,-2.2499656817934,-988.570552967711,232.922896287781
0.346,-2.2499656817934,-991.40159822938,233.58993543829
0.347,-2.24503314317022,-994.232513073981,233.74338872819
0.348,-2.24503314317022,-997.107033448569,234.419186516422
0.349,-2.24503314317022,-999.981418375444,235.09495246099
0.35,-2.24503314317022,-1002.85566716591,235.77068639998
0.351,-2.24503314317022,-1005.72977912981,236.446388171137
0.352,-2.24503314317022,-1008.60375357552,237.122057611861
0.353,-2.24503314317022,-1011.47758980993,237.797694559202
0.354,-2.24503314317022,-1014.35128713844,238.473298849862
0.355,-2.24503314317022,-1017.22484486499,239.148870320195
0.356,-2.24503314317022,-1020.09826229199,239.824408806198
0.357,-2.24503314317022,-1022.97153872036,240.49991414352
0.358,-2.24503314317022,-1025.8446734495,241.175386167448
0.359,-2.24503314317022,-1028.7176657773,241.850824712917
0.36,-2.24503314317022,-1031.5905150001,242.526229614501
0.361,-2.24503314317022,-1034.46322041274,243.201600706411
0.362,-2.24503314317022,-1037.33578130849,243.8769378225
0.363,-2.24503314317022,-1040.20819697908,244.552240796253
0.364,-2.24503314317022,-1043.0804667147,245.227509460791
0.365,-2.24503314317022,-1045.95258980395,245.902743648868
0.366,-2.24503314317022,-1048.82456553387,246.577943192867
0.367,-2.24503314317022,-1051.69639318992,247.2531079248
0.368,-2.24503314317022,-1054.56807205598,247.928237676309
0.369,-2.24503314317022,-1057.43960141434,248.603332278657
0.37,-2.24503314317022,-1060.31098054568,249.278391562734
0.371,-2.24503314317022,-1063.18220872906,249.95341535905
0.372,-2.24503314317022,-1066.05328524196,250.628403497737
0.373,-2.24503314317022,-1068.92420936019,251.303355808542
0.374,-2.24503314317022,-1071.79498035797,251.978272120833
0.375,-2.24503314317022,-1074.66559750785,252.653152263588
0.376,-2.24503314317022,-1077.53606008076,253.327996065401
0.377,-2.24503314317022,-1080.40636734596,254.002803354476
0.378,-2.24503314317022,-1083.27651857104,254.677573958626
0.379,-2.24503314317022,-1086.14651302193,255.352307705272
0.38,-2.24503314317022,-1089.0163499629,256.027004421441
0.381,-2.24503314317022,-1091.8860286565,256.701663933761
0.382,-2.24503314317022,-1094.75554836361,257.376286068464
0.383,-2.24503314317022,-1097.62490834339,258.050870651383
0.384,-2.24503314317022,-1100.49410785332,258.725417507947
0.385,-2.24503314317022,-1103.36314614913,259.399926463181
0.386,-2.24503314317022,-1106.23202248484,260.074397341706
0.387,-2.24503314317022,-1109.10073611274,260.748829967735
0.388,-2.24503314317022,-1111.96928628336,261.42322416507
0.389,-2.24503314317022,-1114.83767224551,262.097579757103
0.39,-2.24503314317022,-1117.70589324622,262.771896566813
0.391,-2.24503314317022,-1120.57394853075,263.446174416763
0.392,-2.24503314317022,-1123.44183734259,264.120413129098
0.393,-2.24503314317022,-1126.30955892347,264.794612525545
0.394,-2.24503314317022,-1129.17711251329,265.46877242741
0.395,-2.24503314317022,-1132.04449735018,266.142892655575
0.396,-2.24503314317022,-1134.91171267045,266.816973030498
0.397,-2.24503314317022,-1137.77875770859,267.491013372208
0.398,-2.24503314317022,-1140.64563169728,268.165013500309
0.399,-2.24503314317022,-1143.51233386736,268.838973233969
0.4,-2.24503314317022,-1146.37886344781,269.512892391926
0.401,-2.24503314317022,-1149.24521966579,270.186770792483
0.402,-2.24503314317022,-1152.11140174658,270.860608253505
0.403,-2.24503314317022,-1154.97740891359,271.534404592418
0.404,-2.24503314317022,-1157.84324038838,272.208159626207
0.405,-2.23873445406245,-1160.70889539059,272.116272856122
0.406,-2.23873445406245,-1163.56089560543,272.784894998787
0.407,-2.23873445406245,-1166.41271814931,273.453475488323
0.408,-2.23873445406245,-1169.26436224082,274.122014141533
0.409,-2.23873445406245,-1172.11582709662,274.790510774773
0.41,-2.23873445406245,-1174.96711193146,275.458965203949
0.411,-2.23873445406245,-1177.81821595817,276.127377244516
0.412,-2.23873445406245,-1180.66913838763,276.795746711475
0.413,-2.23873445406245,-1183.51987842879,277.464073419372
0.414,-2.23873445406245,-1186.37043528864,278.132357182293
0.415,-2.23873445406245,-1189.22080817222,278.800597813868
0.416,-2.23873445406245,-1192.07099628259,279.468795127261
0.417,-2.23873445406245,-1194.92099882082,280.136948935175
0.418,-2.23873445406245,-1197.77081498601,280.805059049843
0.419,-2.23873445406245,-1200.62044397525,281.473125283034
0.42,-2.23873445406245,-1203.46988498362,282.141147446042
0.421,-2.23873445406245,-1206.3191372042,282.809125349692
0.422,-2.23873445406245,-1209.16819982802,283.477058804331
0.423,-2.23873445406245,-1212.0170720441,284.144947619831
0.424,-2.23873445406245,-1214.8657530394,284.812791605583
0.425,-2.23873445406245,-1217.71424199881,285.480590570497
0.426,-2.23873445406245,-1220.5625381052,286.148344323
0.427,-2.23873445406245,-1223.41064053933,286.816052671032
0.428,-2.23873445406245,-1226.25854847988,287.483715422045
0.429,-2.23873445406245,-1229.10626110346,288.151332383
0.43,-2.23873445406245,-1231.95377758456,288.818903360365
0.431,-2.23873445406245,-1234.80109709556,289.486428160116
0.432,-2.23873445406245,-1237.64821880673,290.153906587727
0.433,-2.23873445406245,-1240.49514188618,290.821338448175
0.434,-2.23873445406245,-1243.34186549992,291.488723545936
0.435,-2.23873445406245,-1246.18838881178,292.156061684979
0.436,-2.23873445406245,-1249.03471098343,292.823352668768
0.437,-2.23873445406245,-1251.88083117439,293.490596300259
0.438,-2.23873445406245,-1254.72674854198,294.157792381894
0.439,-2.23873445406245,-1257.57246224133,294.824940715605
0.44,-2.23873445406245,-1260.41797142538,295.492041102806
0.441,-2.23873445406245,-1263.26327524485,296.159093344391
0.442,-2.23873445406245,-1266.10837284826,296.826097240738
0.443,-2.23873445406245,-1268.95326338185,297.493052591697
0.444,-2.23873445406245,-1271.79794598968,298.159959196594
0.445,-2.23873445406245,-1274.64241981351,298.82681685423
0.446,-2.23873445406245,-1277.48668399285,299.493625362872
0.447,-2.23873445406245,-1280.33073766496,300.160384520254
0.448,-2.23873445406245,-1283.1745799648,300.827094123579
0.449,-2.23873445406245,-1286.01821002502,301.493753969507
0.45,-2.23873445406245,-1288.86162697599,302.160363854162
0.451,-2.23873445406245,-1291.70482994575,302.826923573123
0.452,-2.23873445406245,-1294.54781806004,303.493432921423
0.453,-2.23873445406245,-1297.39059044223,304.159891693551
0.454,-2.23873445406245,-1300.23314621337,304.826299683443
0.455,-2.23873445406245,-1303.07548449212,305.492656684482
0.456,-2.23873445406245,-1305.91760439482,306.158962489497
0.457,-2.23873445406245,-1308.75950503538,306.825216890759
0.458,-2.23873445406245,-1311.60118552536,307.491419679977
0.459,-2.23873445406245,-1314.44264497389,308.1575706483
0.46,-2.23873445406245,-1317.2838824877,308.82366958631
0.461,-2.23873445406245,-1320.1248971711,309.489716284018
0.462,-2.23873445406245,-1322.96568812595,310.15571053087
0.463,-2.23917247587175,-1325.8062544517,310.882466234255
0.464,-2.23917247587175,-1328.62738567747,311.543980863633
0.465,-2.23917247587175,-1331.4482927892,312.205442941493
0.466,-2.23917247587175,-1334.26897489103,312.866852257777
0.467,-2.23917247587175,-1337.08943108471,313.528208601851
0.468,-2.23917247587175,-1339.90966046949,314.189511762508
0.469,-2.23917247587175,-1342.72966214218,314.85076152796
0.47,-2.23917247587175,-1345.5494351971,315.511957685837
0.471,-2.23917247587175,-1348.36897872607,316.173100023189
0.472,-2.23917247587175,-1351.18829181844,316.834188326474
0.473,-2.23917247587175,-1354.007373561,317.495222381565
0.474,-2.23917247587175,-1356.82622303806,318.15620197374
0.475,-2.23917247587175,-1359.64483933136,318.817126887685
0.476,-2.23917247587175,-1362.46322152012,319.477996907485
0.477,-2.23917247587175,-1365.28136868098,320.138811816629
0.478,-2.23917247587175,-1368.099279888,320.799571397999
0.479,-2.23917247587175,-1370.91695421269,321.460275433874
0.48,-2.23917247587175,-1373.73439072394,322.120923705923
0.481,-2.23917247587175,-1376.55158848803,322.781515995204
0.482,-2.23917247587175,-1379.36854656865,323.442052082161
0.483,-2.23917247587175,-1382.18526402682,324.102531746623
0.484,-2.23917247587175,-1385.00173992094,324.762954767795
0.485,-2.23917247587175,-1387.81797330675,325.423320924263
0.486,-2.23917247587175,-1390.63396323733,326.083629993986
0.487,-2.23917247587175,-1393.44970876307,326.743881754295
0.488,-2.23917247587175,-1396.26520893168,327.404075981889
0.489,-2.23917247587175,-1399.08046278814,328.064212452836
0.49,-2.23917247587175,-1401.89546937474,328.724290942562
0.491,-2.23917247587175,-1404.71022773103,329.384311225857
0.492,-2.23917247587175,-1407.52473689383,330.044273076867
0.493,-2.23917247587175,-1410.33899589718,330.704176269091
0.494,-2.23917247587175,-1413.15300377237,331.364020575381
0.495,-2.23917247587175,-1415.96675954792,332.023805767936
0.496,-2.23917247587175,-1418.78026224955,332.683531618301
0.497,-2.23917247587175,-1421.59351090015,333.343197897362
0.498,-2.23917247587175,-1424.40650451983,334.002804375345
0.499,-2.23917247587175,-1427.21924212585,334.662350821813
0.5,-2.23917247587175,-1430.03172273262,335.32183700566
0.501,-2.23917247587175,-1432.8439453517,335.981262695112
0.502,-2.23917247587175,-1435.65590899179,336.64062765772
0.503,-2.23917247587175,-1438.4676126587,337.299931660361
0.504,-2.23917247587175,-1441.27905535532,337.959174469231
0.505,-2.23917247587175,-1444.09023608166,338.618355849845
0.506,-2.23917247587175,-1446.90115383479,339.27747556703
0.507,-2.23917247587175,-1449.71180760886,339.936533384926
0.508,-2.23917247587175,-1452.52219639505,340.595529066983
0.509,-2.23917247587175,-1455.33231918158,341.254462375952
0.51,-2.23917247587175,-1458.1421749537,341.913333073888
0.511,-2.23917247587175,-1460.95176269365,342.572140922143
0.512,-2.23917247587175,-1463.7610813807,343.230885681368
0.513,-2.23917247587175,-1466.57012999106,343.8895671115
0.514,-2.23917247587175,-1469.37890749793,344.54818497177
0.515,-2.23917247587175,-1472.18741287146,345.206739020692
0.516,-2.23917247587175,-1474.99564507873,345.865229016061
0.517,-2.23917247587175,-1477.80360308376,346.523654714954
0.518,-2.23917247587175,-1480.61128584745,347.182015873722
0.519,-2.23917247587175,-1483.41869232764,347.840312247985
0.52,-2.23917247587175,-1486.22582147901,348.498543592638
0.521,-2.24295685554545,-1489.03267225313,349.746812286451
0.522,-2.24295685554545,-1491.84732011885,350.407922104315
0.523,-2.24295685554545,-1494.66168716023,351.068965961624
0.524,-2.24295685554545,-1497.475772316,351.729943609107
0.525,-2.24295685554545,-1500.28957452169,352.390854796741
0.526,-2.24295685554545,-1503.10309270962,353.051699273746
0.527,-2.24295685554545,-1505.91632580887,353.712476788584
0.528,-2.24295685554545,-1508.72927274529,354.373187088953
0.529,-2.24295685554545,-1511.54193244144,355.033829921784
0.53,-2.24295685554545,-1514.35430381662,355.69440503324
0.531,-2.24295685554545,-1517.16638578683,356.354912168708
0.532,-2.24295685554545,-1519.97817726476,357.0153510728
0.533,-2.24295685554545,-1522.78967715978,357.675721489346
0.534,-2.24295685554545,-1525.60088437791,358.336023161392
0.535,-2.24295685554545,-1528.41179782184,358.996255831194
0.536,-2.24295685554545,-1531.22241639085,359.65641924022
0.537,-2.24295685554545,-1534.03273898087,360.316513129139
0.538,-2.24295685554545,-1536.8427644844,360.976537237822
0.539,-2.24295685554545,-1539.65249179054,361.636491305338
0.54,-2.24295685554545,-1542.46191978496,362.296375069949
0.541,-2.24295685554545,-1545.27104734985,362.956188269104
0.542,-2.24295685554545,-1548.07987336396,363.615930639442
0.543,-2.24295685554545,-1550.88839670255,364.275601916782
0.544,-2.24295685554545,-1553.69661623739,364.935201836119
0.545,-2.24295685554545,-1556.50453083671,365.594730131626
0.546,-2.24295685554545,-1559.31213936523,366.254186536644
0.547,-2.24295685554545,-1562.11944068412,366.913570783682
0.548,-2.24295685554545,-1564.92643365097,367.57288260441
0.549,-2.24295685554545,-1567.73311711981,368.232121729659
0.55,-2.24295685554545,-1570.53948994105,368.891287889412
0.551,-2.24295685554545,-1573.3455509615,369.550380812806
0.552,-2.24295685554545,-1576.15129902433,370.209400228122
0.553,-2.24295685554545,-1578.95673296907,370.868345862785
0.554,-2.24295685554545,-1581.76185163157,371.527217443359
0.555,-2.24295685554545,-1584.566653844,372.186014695543
0.556,-2.24295685554545,-1587.37113843484,372.844737344165
0.557,-2.24295685554545,-1590.17530422883,373.503385113183
0.558,-2.24295685554545,-1592.97915004701,374.161957725673
0.559,-2.24295685554545,-1595.78267470663,374.820454903834
0.56,-2.24295685554545,-1598.58587702118,375.478876368975
0.561,-2.24295685554545,-1601.38875580037,376.137221841519
0.562,-2.24295685554545,-1604.19130985009,376.795491040991
0.563,-2.24295685554545,-1606.99353797243,377.45368368602
0.564,-2.24295685554545,-1609.7954389656,378.111799494333
0.565,-2.24295685554545,-1612.59701162398,378.769838182749
0.566,-2.24295685554545,-1615.39825473806,379.427799467175
0.567,-2.24295685554545,-1618.19916709442,380.085683062604
0.568,-2.24295685554545,-1620.99974747576,380.743488683108
0.569,-2.24295685554545,-1623.7999946608,381.401216041838
0.57,-2.24295685554545,-1626.59990742434,382.058864851012
0.571,-2.24295685554545,-1629.3994845372,382.716434821918
0.572,-2.24295685554545,-1632.19872476619,383.373925664906
0.573,-2.24295685554545,-1634.99762687415,384.031337089384
0.574,-2.24295685554545,-1637.79618961986,384.688668803815
0.575,-2.24295685554545,-1640.59441175807,385.34592051571
0.576,-2.24295685554545,-1643.39229203944,386.003091931625
0.577,-2.24295685554545,-1646.18982921056,386.660182757156
0.578,-2.24295685554545,-1648.98702201393,387.317192696937
0.579,-2.24545844882782,-1651.7838691879,388.406833057427
0.58,-2.24545844882782,-1654.58695946057,389.065962520966
0.581,-2.24545844882782,-1657.38970106714,389.725009997814
0.582,-2.24545844882782,-1660.19209272988,390.38397518752
0.583,-2.24545844882782,-1662.99413316686,391.042857788643
0.584,-2.24545844882782,-1665.79582109187,391.701657498745
0.585,-2.24545844882782,-1668.59715521449,392.360374014385
0.586,-2.24545844882782,-1671.39813423999,393.019007031118
0.587,-2.24545844882782,-1674.19875686934,393.677556243486
0.588,-2.24545844882782,-1676.99902179921,394.336021345015
0.589,-2.24545844882782,-1679.79892772189,394.994402028213
0.59,-2.24545844882782,-1682.59847332536,395.652697984559
0.591,-2.24545844882782,-1685.39765729319,396.310908904502
0.592,-2.24545844882782,-1688.19647830453,396.969034477459
0.593,-2.24545844882782,-1690.99493503413,397.627074391802
0.594,-2.24545844882782,-1693.79302615229,398.285028334859
0.595,-2.24545844882782,-1696.59075032484,398.94289599291
0.596,-2.24545844882782,-1699.38810621312,399.600677051176
0.597,-2.24545844882782,-1702.18509247396,400.25837119382
0.598,-2.24545844882782,-1704.98170775967,400.915978103938
0.599,-2.24545844882782,-1707.77795071797,401.573497463556
0.6,-2.24545844882782,-1710.57381999205,402.230928953623
0.601,-2.24545844882782,-1713.36931422048,402.888272254007
0.602,-2.24545844882782,-1716.16443203721,403.545527043492
0.603,-2.24545844882782,-1718.95917207154,404.202692999767
0.604,-2.24545844882782,-1721.75353294813,404.859769799428
0.605,-2.24545844882782,-1724.54751328694,405.516757117965
0.606,-2.24545844882782,-1727.34111170321,406.173654629763
0.607,-2.24545844882782,-1730.13432680746,406.830462008094
0.608,-2.24545844882782,-1732.92715720546,407.487178925111
0.609,-2.24545844882782,-1735.71960149819,408.143805051845
0.61,-2.24545844882782,-1738.51165828182,408.800340058197
0.611,-2.24545844882782,-1741.30332614773,409.456783612933
0.612,-2.24545844882782,-1744.09460368242,410.11313538368
0.613,-2.24545844882782,-1746.88548946753,410.769395036919
0.614,-2.24545844882782,-1749.6759820798,411.425562237981
0.615,-2.24545844882782,-1752.46608009107,412.081636651039
0.616,-2.24545844882782,-1755.25578206822,412.737617939106
0.617,-2.24545844882782,-1758.04508657316,413.393505764023
0.618,-2.24545844882782,-1760.83399216281,414.049299786463
0.619,-2.24545844882782,-1763.62249738911,414.704999665916
0.62,-2.24545844882782,-1766.4106007989,415.360605060687
0.621,-2.24545844882782,-1769.19830093401,416.016115627892
0.622,-2.24545844882782,-1771.98559633116,416.671531023451
0.623,-2.24545844882782,-1774.77248552195,417.326850902078
0.624,-2.24545844882782,-1777.55896703284,417.982074917283
0.625,-2.24545844882782,-1780.34503938515,418.63720272136
0.626,-2.24545844882782,-1783.130701095,419.292233965383
0.627,-2.24545844882782,-1785.91595067328,419.947168299199
0.628,-2.24545844882782,-1788.70078662566,420.602005371425
0.629,-2.24545844882782,-1791.48520745255,421.256744829439
0.63,-2.24545844882782,-1794.26921164904,421.911386319375
0.631,-2.24545844882782,-1797.05279770493,422.565929486116
0.632,-2.24545844882782,-1799.83596410466,423.220373973291
0.633,-2.24545844882782,-1802.61870932733,423.874719423264
0.634,-2.24545844882782,-1805.40103184661,424.528965477131
0.635,-2.24545844882782,-1808.18293013076,425.183111774714
0.636,-2.24545844882782,-1810.96440264261,425.837157954554
0.637,-2.24681479305168,-1813.74544783949,426.748720865777
0.638,-2.24681479305168,-1816.54624953524,427.407709999276
0.639,-2.24681479305168,-1819.34661682756,428.066596923775
0.64,-2.24681479305168,-1822.14654813711,428.725381267679
0.641,-2.24681479305168,-1824.9460418789,429.384062658059
0.642,-2.24681479305168,-1827.7450964622,430.042640720642
0.643,-2.24681479305168,-1830.54371029056,430.701115079806
0.644,-2.24681479305168,-1833.34188176178,431.359485358572
0.645,-2.24681479305168,-1836.13960926783,432.017751178598
0.646,-2.24681479305168,-1838.9368911949,432.675912160171
0.647,-2.24681479305168,-1841.73372592329,433.333967922205
0.648,-2.24681479305168,-1844.53011182744,433.991918082227
0.649,-2.24681479305168,-1847.32604727588,434.649762256374
0.65,-2.24681479305168,-1850.12153063121,435.307500059386
0.651,-2.24681479305168,-1852.91656025003,435.965131104601
0.652,-2.24681479305168,-1855.71113448298,436.622655003942
0.653,-2.24681479305168,-1858.50525167465,437.280071367915
0.654,-2.24681479305168,-1861.29891016357,437.937379805603
0.655,-2.24681479305168,-1864.09210828218,438.594579924652
0.656,-2.24681479305168,-1866.88484435683,439.251671331272
0.657,-2.24681479305168,-1869.67711670769,439.908653630224
0.658,-2.24681479305168,-1872.46892364875,440.565526424817
0.659,-2.24681479305168,-1875.2602634878,441.222289316895
0.66,-2.24681479305168,-1878.05113452639,441.878941906837
0.661,-2.24681479305168,-1880.84153505978,442.535483793544
0.662,-2.24681479305168,-1883.63146337695,443.191914574433
0.663,-2.24681479305168,-1886.42091776052,443.848233845431
0.664,-2.24681479305168,-1889.20989648675,444.504441200966
0.665,-2.24681479305168,-1891.9983978255,445.16053623396
